year,ncessch,school_name,state_location,grade_crdc,enrl_algebra1,students_passing_algebra1
"2017","062271003322","San Antonio Continuation","CA","Grades 11 and 12","9","2"
"2017","062271003322","San Antonio Continuation","CA","Total","41","4"
"2017","060876000893","San Antonio High (Continuation)","CA","Grades 7 and 8","",""
"2017","060876000893","San Antonio High (Continuation)","CA","Grades 9 and 10","8","6"
"2017","060876000893","San Antonio High (Continuation)","CA","Grades 11 and 12","9","7"
"2017","060876000893","San Antonio High (Continuation)","CA","Total","17","13"
"2017","063025004725","San Antonio High (Continuation)","CA","Grades 7 and 8","",""
"2017","063025004725","San Antonio High (Continuation)","CA","Grades 9 and 10","1","0"
"2017","063025004725","San Antonio High (Continuation)","CA","Grades 11 and 12","28","4"
"2017","063025004725","San Antonio High (Continuation)","CA","Total","29","4"
"2017","069102810171","San Benito County Juvenile Hall Court","CA","Grades 7 and 8","",""
"2017","069102810171","San Benito County Juvenile Hall Court","CA","Grades 9 and 10","1","1"
"2017","069102810171","San Benito County Juvenile Hall Court","CA","Grades 11 and 12","1","1"
"2017","069102810171","San Benito County Juvenile Hall Court","CA","Total","2","2"
"2017","063414005344","San Benito High","CA","Grades 7 and 8","11","11"
"2017","063414005344","San Benito High","CA","Grades 9 and 10","576","478"
"2017","063414005344","San Benito High","CA","Grades 11 and 12","14","8"
"2017","063414005344","San Benito High","CA","Total","601","497"
"2017","063417013680","San Bernardino City Community Day","CA","Grades 7 and 8","",""
"2017","063417013680","San Bernardino City Community Day","CA","Grades 9 and 10","",""
"2017","063417013680","San Bernardino City Community Day","CA","Grades 11 and 12","",""
"2017","063417013680","San Bernardino City Community Day","CA","Total","",""
"2017","069102909241","San Bernardino Co Juve Detention and Assessment Center","CA","Grades 7 and 8","4","4"
"2017","069102909241","San Bernardino Co Juve Detention and Assessment Center","CA","Grades 9 and 10","21","20"
"2017","069102909241","San Bernardino Co Juve Detention and Assessment Center","CA","Grades 11 and 12","54","54"
"2017","069102909241","San Bernardino Co Juve Detention and Assessment Center","CA","Total","79","78"
"2017","069102907174","San Bernardino County Special Education","CA","Grades 7 and 8","",""
"2017","069102907174","San Bernardino County Special Education","CA","Grades 9 and 10","20","18"
"2017","069102907174","San Bernardino County Special Education","CA","Grades 11 and 12","10","9"
"2017","069102907174","San Bernardino County Special Education","CA","Total","30","27"
"2017","063417005384","San Bernardino High","CA","Grades 7 and 8","",""
"2017","063417005384","San Bernardino High","CA","Grades 9 and 10","362","197"
"2017","063417005384","San Bernardino High","CA","Grades 11 and 12","19","8"
"2017","063417005384","San Bernardino High","CA","Total","381","205"
"2017","063429013091","San Carlos Student Services Preschool","CA","Grades 7 and 8","",""
"2017","063429013091","San Carlos Student Services Preschool","CA","Grades 9 and 10","",""
"2017","063429013091","San Carlos Student Services Preschool","CA","Grades 11 and 12","",""
"2017","063429013091","San Carlos Student Services Preschool","CA","Total","",""
"2017","060744000701","San Clemente High","CA","Grades 7 and 8","",""
"2017","060744000701","San Clemente High","CA","Grades 9 and 10","634","492"
"2017","060744000701","San Clemente High","CA","Grades 11 and 12","16","8"
"2017","060744000701","San Clemente High","CA","Total","650","500"
"2017","063432011143","San Diego Business/Leadership","CA","Grades 7 and 8","",""
"2017","063432011143","San Diego Business/Leadership","CA","Grades 9 and 10","185","68"
"2017","063432011143","San Diego Business/Leadership","CA","Grades 11 and 12","5","2"
"2017","063432011143","San Diego Business/Leadership","CA","Total","190","70"
"2017","069103013682","San Diego County Community","CA","Grades 7 and 8","",""
"2017","069103013682","San Diego County Community","CA","Grades 9 and 10","79","7"
"2017","069103013682","San Diego County Community","CA","Grades 11 and 12","178","9"
"2017","069103013682","San Diego County Community","CA","Total","257","16"
"2017","069103013693","San Diego County Court","CA","Grades 7 and 8","",""
"2017","069103013693","San Diego County Court","CA","Grades 9 and 10","43","0"
"2017","069103013693","San Diego County Court","CA","Grades 11 and 12","66","4"
"2017","069103013693","San Diego County Court","CA","Total","109","4"
"2017","069103009244","San Diego County Special Education","CA","Grades 7 and 8","",""
"2017","069103009244","San Diego County Special Education","CA","Grades 9 and 10","",""
"2017","069103009244","San Diego County Special Education","CA","Grades 11 and 12","",""
"2017","069103009244","San Diego County Special Education","CA","Total","",""
"2017","063432011140","San Diego International Studies","CA","Grades 7 and 8","",""
"2017","063432011140","San Diego International Studies","CA","Grades 9 and 10","196","156"
"2017","063432011140","San Diego International Studies","CA","Grades 11 and 12","3","1"
"2017","063432011140","San Diego International Studies","CA","Total","199","157"
"2017","063432011154","San Diego Metro Career and Tech","CA","Grades 7 and 8","",""
"2017","063432011154","San Diego Metro Career and Tech","CA","Grades 9 and 10","22","9"
"2017","063432011154","San Diego Metro Career and Tech","CA","Grades 11 and 12","1","1"
"2017","063432011154","San Diego Metro Career and Tech","CA","Total","23","10"
"2017","062610012408","San Diego Neighborhood Homeschools","CA","Grades 7 and 8","",""
"2017","062610012408","San Diego Neighborhood Homeschools","CA","Grades 9 and 10","12","11"
"2017","062610012408","San Diego Neighborhood Homeschools","CA","Grades 11 and 12","1","1"
"2017","062610012408","San Diego Neighborhood Homeschools","CA","Total","13","12"
"2017","063432011153","San Diego Science and Technology","CA","Grades 7 and 8","",""
"2017","063432011153","San Diego Science and Technology","CA","Grades 9 and 10","245","139"
"2017","063432011153","San Diego Science and Technology","CA","Grades 11 and 12","9","2"
"2017","063432011153","San Diego Science and Technology","CA","Total","254","141"
"2017","063432008962","San Diego SCPA","CA","Grades 7 and 8","31","31"
"2017","063432008962","San Diego SCPA","CA","Grades 9 and 10","193","163"
"2017","063432008962","San Diego SCPA","CA","Grades 11 and 12","0","0"
"2017","063432008962","San Diego SCPA","CA","Total","224","194"
"2017","062610012767","San Diego Virtual","CA","Grades 7 and 8","",""
"2017","062610012767","San Diego Virtual","CA","Grades 9 and 10","64","64"
"2017","062610012767","San Diego Virtual","CA","Grades 11 and 12","14","8"
"2017","062610012767","San Diego Virtual","CA","Total","78","72"
"2017","060570014037","San Diego Workforce Innovation High","CA","Grades 7 and 8","",""
"2017","060570014037","San Diego Workforce Innovation High","CA","Grades 9 and 10","",""
"2017","060570014037","San Diego Workforce Innovation High","CA","Grades 11 and 12","",""
"2017","060570014037","San Diego Workforce Innovation High","CA","Total","",""
"2017","063438005577","San Dieguito High Academy","CA","Grades 7 and 8","",""
"2017","063438005577","San Dieguito High Academy","CA","Grades 9 and 10","505","479"
"2017","063438005577","San Dieguito High Academy","CA","Grades 11 and 12","13","9"
"2017","063438005577","San Dieguito High Academy","CA","Total","518","488"
"2017","060561000514","San Dimas High","CA","Grades 7 and 8","",""
"2017","060561000514","San Dimas High","CA","Grades 9 and 10","238","201"
"2017","060561000514","San Dimas High","CA","Grades 11 and 12","4","1"
"2017","060561000514","San Dimas High","CA","Total","242","202"
"2017","062271003325","San Fernando Senior High","CA","Grades 7 and 8","",""
"2017","062271003325","San Fernando Senior High","CA","Grades 9 and 10","413","280"
"2017","062271003325","San Fernando Senior High","CA","Grades 11 and 12","5","4"
"2017","062271003325","San Fernando Senior High","CA","Total","418","284"
"2017","060015310931","San Gabriel High","CA","Grades 7 and 8","",""
"2017","060015310931","San Gabriel High","CA","Grades 9 and 10","515","432"
"2017","060015310931","San Gabriel High","CA","Grades 11 and 12","14","0"
"2017","060015310931","San Gabriel High","CA","Total","529","432"
"2017","063417005385","San Gorgonio High","CA","Grades 7 and 8","",""
"2017","063417005385","San Gorgonio High","CA","Grades 9 and 10","563","348"
"2017","063417005385","San Gorgonio High","CA","Grades 11 and 12","32","13"
"2017","063417005385","San Gorgonio High","CA","Total","595","361"
"2017","063444013260","San Jacinto Early Childhood Education Center","CA","Grades 7 and 8","",""
"2017","063444013260","San Jacinto Early Childhood Education Center","CA","Grades 9 and 10","",""
"2017","063444013260","San Jacinto Early Childhood Education Center","CA","Grades 11 and 12","",""
"2017","063444013260","San Jacinto Early Childhood Education Center","CA","Total","",""
"2017","063444005694","San Jacinto High","CA","Grades 7 and 8","",""
"2017","063444005694","San Jacinto High","CA","Grades 9 and 10","531","404"
"2017","063444005694","San Jacinto High","CA","Grades 11 and 12","8","1"
"2017","063444005694","San Jacinto High","CA","Total","539","405"
"2017","063444007219","San Jacinto Valley Academy","CA","Grades 7 and 8","57","57"
"2017","063444007219","San Jacinto Valley Academy","CA","Grades 9 and 10","64","64"
"2017","063444007219","San Jacinto Valley Academy","CA","Grades 11 and 12","0","0"
"2017","063444007219","San Jacinto Valley Academy","CA","Total","121","121"
"2017","069103112662","San Joaquin Building Futures Academy","CA","Grades 7 and 8","",""
"2017","069103112662","San Joaquin Building Futures Academy","CA","Grades 9 and 10","",""
"2017","069103112662","San Joaquin Building Futures Academy","CA","Grades 11 and 12","71","59"
"2017","069103112662","San Joaquin Building Futures Academy","CA","Total","71","59"
"2017","069103110650","San Joaquin County Community","CA","Grades 7 and 8","",""
"2017","069103110650","San Joaquin County Community","CA","Grades 9 and 10","73","56"
"2017","069103110650","San Joaquin County Community","CA","Grades 11 and 12","240","210"
"2017","069103110650","San Joaquin County Community","CA","Total","313","266"
"2017","069103107179","San Joaquin County Special Education","CA","Grades 7 and 8","",""
"2017","069103107179","San Joaquin County Special Education","CA","Grades 9 and 10","",""
"2017","069103107179","San Joaquin County Special Education","CA","Grades 11 and 12","",""
"2017","069103107179","San Joaquin County Special Education","CA","Total","",""
"2017","062423007780","San Joaquin High (Continuation)","CA","Grades 7 and 8","",""
"2017","062423007780","San Joaquin High (Continuation)","CA","Grades 9 and 10","",""
"2017","062423007780","San Joaquin High (Continuation)","CA","Grades 11 and 12","",""
"2017","062423007780","San Joaquin High (Continuation)","CA","Total","",""
"2017","062991013666","San Joaquin Valley High","CA","Grades 7 and 8","",""
"2017","062991013666","San Joaquin Valley High","CA","Grades 9 and 10","",""
"2017","062991013666","San Joaquin Valley High","CA","Grades 11 and 12","",""
"2017","062991013666","San Joaquin Valley High","CA","Total","",""
"2017","061182010664","San Jose Conservation Corps Charter","CA","Grades 7 and 8","",""
"2017","061182010664","San Jose Conservation Corps Charter","CA","Grades 9 and 10","",""
"2017","061182010664","San Jose Conservation Corps Charter","CA","Grades 11 and 12","138","48"
"2017","061182010664","San Jose Conservation Corps Charter","CA","Total","138","48"
"2017","063459005736","San Jose High","CA","Grades 7 and 8","",""
"2017","063459005736","San Jose High","CA","Grades 9 and 10","233","159"
"2017","063459005736","San Jose High","CA","Grades 11 and 12","25","15"
"2017","063459005736","San Jose High","CA","Total","258","174"
"2017","063462005817","San Juan High","CA","Grades 7 and 8","",""
"2017","063462005817","San Juan High","CA","Grades 9 and 10","195","143"
"2017","063462005817","San Juan High","CA","Grades 11 and 12","56","49"
"2017","063462005817","San Juan High","CA","Total","251","192"
"2017","060744011854","San Juan Hills High","CA","Grades 7 and 8","",""
"2017","060744011854","San Juan Hills High","CA","Grades 9 and 10","568","225"
"2017","060744011854","San Juan Hills High","CA","Grades 11 and 12","11","3"
"2017","060744011854","San Juan Hills High","CA","Total","579","228"
"2017","063468005842","San Leandro High","CA","Grades 7 and 8","",""
"2017","063468005842","San Leandro High","CA","Grades 9 and 10","652","470"
"2017","063468005842","San Leandro High","CA","Grades 11 and 12","67","45"
"2017","063468005842","San Leandro High","CA","Total","719","515"
"2017","063471005859","San Lorenzo High","CA","Grades 7 and 8","",""
"2017","063471005859","San Lorenzo High","CA","Grades 9 and 10","",""
"2017","063471005859","San Lorenzo High","CA","Grades 11 and 12","",""
"2017","063471005859","San Lorenzo High","CA","Total","",""
"2017","063471014128","San Lorenzo Unified Preschool","CA","Grades 7 and 8","",""
"2017","063471014128","San Lorenzo Unified Preschool","CA","Grades 9 and 10","",""
"2017","063471014128","San Lorenzo Unified Preschool","CA","Grades 11 and 12","",""
"2017","063471014128","San Lorenzo Unified Preschool","CA","Total","",""
"2017","063474005865","San Lorenzo Valley High","CA","Grades 7 and 8","",""
"2017","063474005865","San Lorenzo Valley High","CA","Grades 9 and 10","182","141"
"2017","063474005865","San Lorenzo Valley High","CA","Grades 11 and 12","2","0"
"2017","063474005865","San Lorenzo Valley High","CA","Total","184","141"
"2017","069103209247","San Luis County Special Education","CA","Grades 7 and 8","",""
"2017","069103209247","San Luis County Special Education","CA","Grades 9 and 10","1","0"
"2017","069103209247","San Luis County Special Education","CA","Grades 11 and 12","1","1"
"2017","069103209247","San Luis County Special Education","CA","Total","2","1"
"2017","062274003484","San Luis High (Continuation)","CA","Grades 7 and 8","",""
"2017","062274003484","San Luis High (Continuation)","CA","Grades 9 and 10","",""
"2017","062274003484","San Luis High (Continuation)","CA","Grades 11 and 12","",""
"2017","062274003484","San Luis High (Continuation)","CA","Total","",""
